Index,Depth_Value,Point_X,Point_Y
330,5.973560333251953,0.0,0.0
331,5.973560333251953,0.0,0.0
332,5.973560333251953,0.0,0.0
333,5.973560333251953,0.0,0.0
334,5.973560333251953,0.0,0.0
335,5.973560333251953,0.0,0.0
336,5.973560333251953,0.0,0.0
337,5.973560333251953,0.0,0.0
338,5.973560333251953,0.0,0.0
339,5.973560333251953,0.0,0.0
340,5.973560333251953,0.0,0.0
341,5.973560333251953,0.0,0.0
342,5.973560333251953,0.0,0.0
343,5.973560333251953,0.0,0.0
344,5.973560333251953,0.0,0.0
345,5.973560333251953,0.0,0.0
346,5.973560333251953,0.0,0.0
347,5.973560333251953,0.0,0.0
348,5.448676586151123,0.0,0.0
349,5.448676586151123,0.0,0.0
350,5.448676586151123,0.0,0.0
351,5.448676586151123,0.0,0.0
352,5.164063930511475,0.0,0.0
353,5.164063930511475,0.0,0.0
354,5.164063930511475,0.0,0.0
355,5.164063930511475,0.0,0.0
356,5.164063930511475,0.0,0.0
357,5.164063930511475,0.0,0.0
358,5.164063930511475,0.0,0.0
359,5.164063930511475,0.0,0.0
360,5.164063930511475,0.0,0.0
361,5.164063930511475,0.0,0.0
362,5.164063930511475,0.0,0.0
363,5.164063930511475,0.0,0.0
364,5.164063930511475,0.0,0.0
365,5.164063930511475,0.0,0.0
366,5.164063930511475,0.0,0.0
367,5.164063930511475,0.0,0.0
368,5.164063930511475,0.0,0.0
369,5.164063930511475,0.0,0.0
370,5.164063930511475,0.0,0.0
371,5.164063930511475,0.0,0.0
372,5.164063930511475,0.0,0.0
373,4.901126384735107,0.0,0.0
374,4.901126384735107,0.0,0.0
375,4.901126384735107,0.0,0.0
376,4.901126384735107,0.0,0.0
377,4.901126384735107,0.0,0.0
378,4.208836078643799,0.0,0.0
379,4.208836078643799,0.0,0.0
380,4.208836078643799,0.0,0.0
381,4.208836078643799,0.0,0.0
382,3.8775830268859863,0.0,0.0
383,3.8775830268859863,0.0,0.0
384,3.8775830268859863,0.0,0.0
385,3.8775830268859863,0.0,0.0
386,3.8775830268859863,0.0,0.0
387,3.8775830268859863,0.0,0.0
388,3.8775830268859863,0.0,0.0
389,3.8775830268859863,0.0,0.0
390,3.8775830268859863,0.0,0.0
391,3.6446046829223633,0.0,0.0
392,3.6446046829223633,0.0,0.0
393,3.6446046829223633,0.0,0.0
394,3.6446046829223633,0.0,0.0
395,3.6446046829223633,0.0,0.0
396,3.9741084575653076,0.0,0.0
397,3.9741084575653076,0.0,0.0
398,3.9741084575653076,0.0,0.0
399,3.9741084575653076,0.0,0.0
400,3.9741084575653076,0.0,0.0
401,3.9741084575653076,0.0,0.0
402,3.9741084575653076,0.0,0.0
403,3.9741084575653076,0.0,0.0
404,3.9741084575653076,0.0,0.0
405,3.9741084575653076,0.0,0.0
406,3.9741084575653076,0.0,0.0
407,3.9741084575653076,0.0,0.0
408,3.9741084575653076,0.0,0.0
409,3.9741084575653076,0.0,0.0
410,3.9741084575653076,0.0,0.0
411,3.9741084575653076,0.0,0.0
412,3.9741084575653076,0.0,0.0
413,3.9741084575653076,0.0,0.0
414,3.9741084575653076,0.0,0.0
415,3.9741084575653076,0.0,0.0
416,3.9741084575653076,0.0,0.0
417,3.9741084575653076,0.0,0.0
418,3.9741084575653076,0.0,0.0
419,3.9741084575653076,0.0,0.0
420,3.9741084575653076,0.0,0.0
421,3.5741360187530518,0.0,0.0
422,3.5741360187530518,0.0,0.0
423,3.5741360187530518,0.0,0.0
424,3.5741360187530518,0.0,0.0
425,3.5741360187530518,0.0,0.0
426,3.5741360187530518,0.0,0.0
427,3.5741360187530518,0.0,0.0
428,3.5741360187530518,0.0,0.0
429,3.907942056655884,0.0,0.0
430,3.907942056655884,0.0,0.0
431,3.907942056655884,0.0,0.0
432,3.907942056655884,0.0,0.0
433,3.907942056655884,0.0,0.0
434,3.6037933826446533,0.0,0.0
435,3.6037933826446533,0.0,0.0
436,3.6037933826446533,0.0,0.0
437,3.6037933826446533,0.0,0.0
438,3.6037933826446533,0.0,0.0
439,3.6037933826446533,0.0,0.0
440,3.6037933826446533,0.0,0.0
441,3.6037933826446533,0.0,0.0
442,3.6037933826446533,0.0,0.0
443,3.6037933826446533,0.0,0.0
444,3.6037933826446533,0.0,0.0
445,3.6037933826446533,0.0,0.0
446,3.6037933826446533,0.0,0.0
447,3.6037933826446533,0.0,0.0
448,3.6037933826446533,0.0,0.0
449,3.6037933826446533,0.0,0.0
450,3.6037933826446533,0.0,0.0
451,4.183418273925781,0.0,0.0
452,4.183418273925781,0.0,0.0
453,4.183418273925781,0.0,0.0
454,4.183418273925781,0.0,0.0
455,4.183418273925781,0.0,0.0
456,4.183418273925781,0.0,0.0
457,4.602404594421387,0.0,0.0
458,4.602404594421387,0.0,0.0
459,4.602404594421387,0.0,0.0
460,4.602404594421387,0.0,0.0
461,4.640730857849121,0.0,0.0
462,4.640730857849121,0.0,0.0
463,4.640730857849121,0.0,0.0
464,4.640730857849121,0.0,0.0
465,5.030388832092285,0.0,0.0
466,5.030388832092285,0.0,0.0
467,5.030388832092285,0.0,0.0
468,5.030388832092285,0.0,0.0
469,5.030388832092285,0.0,0.0
470,5.571009635925293,0.0,0.0
471,5.571009635925293,0.0,0.0
472,5.571009635925293,0.0,0.0
473,5.571009635925293,0.0,0.0
474,6.456915378570557,0.0,0.0
475,6.456915378570557,0.0,0.0
476,6.456915378570557,0.0,0.0
477,6.583548069000244,0.0,0.0
478,6.583548069000244,0.0,0.0
479,6.583548069000244,0.0,0.0
480,6.583548069000244,0.0,0.0
481,6.583548069000244,0.0,0.0
482,6.583548069000244,0.0,0.0
483,6.63394832611084,0.0,0.0
484,6.63394832611084,0.0,0.0
485,6.63394832611084,0.0,0.0
486,6.63394832611084,0.0,0.0
487,6.444748878479004,0.0,0.0
488,6.444748878479004,0.0,0.0
489,6.444748878479004,0.0,0.0
490,6.444748878479004,0.0,0.0
491,6.444748878479004,0.0,0.0
492,6.323507308959961,0.0,0.0
493,6.323507308959961,0.0,0.0
494,6.323507308959961,0.0,0.0
495,6.323507308959961,0.0,0.0
496,5.681527137756348,0.0,0.0
497,5.681527137756348,0.0,0.0
498,5.681527137756348,0.0,0.0
499,5.681527137756348,0.0,0.0
500,5.681527137756348,0.0,0.0
