Frame_Number,Timestamp_Unix,Timestamp_Human_Readable
436,1768440427.000000,2026-01-14 20:27:07.000
437,1768440427.000000,2026-01-14 20:27:07.000
438,1768440427.000000,2026-01-14 20:27:07.000
439,1768440427.000000,2026-01-14 20:27:07.000
440,1768440427.000000,2026-01-14 20:27:07.000
441,1768440428.000000,2026-01-14 20:27:08.000
442,1768440428.000000,2026-01-14 20:27:08.000
443,1768440428.000000,2026-01-14 20:27:08.000
444,1768440428.000000,2026-01-14 20:27:08.000
445,1768440428.000000,2026-01-14 20:27:08.000
446,1768440428.000000,2026-01-14 20:27:08.000
447,1768440429.000000,2026-01-14 20:27:09.000
448,1768440429.000000,2026-01-14 20:27:09.000
449,1768440429.000000,2026-01-14 20:27:09.000
450,1768440429.000000,2026-01-14 20:27:09.000
451,1768440429.000000,2026-01-14 20:27:09.000
452,1768440429.000000,2026-01-14 20:27:09.000
453,1768440430.000000,2026-01-14 20:27:10.000
454,1768440430.000000,2026-01-14 20:27:10.000
455,1768440430.000000,2026-01-14 20:27:10.000
456,1768440430.000000,2026-01-14 20:27:10.000
457,1768440430.000000,2026-01-14 20:27:10.000
458,1768440430.000000,2026-01-14 20:27:10.000
459,1768440431.000000,2026-01-14 20:27:11.000
460,1768440431.000000,2026-01-14 20:27:11.000
461,1768440431.000000,2026-01-14 20:27:11.000
462,1768440431.000000,2026-01-14 20:27:11.000
463,1768440431.000000,2026-01-14 20:27:11.000
464,1768440432.000000,2026-01-14 20:27:12.000
465,1768440432.000000,2026-01-14 20:27:12.000
466,1768440432.000000,2026-01-14 20:27:12.000
467,1768440432.000000,2026-01-14 20:27:12.000
468,1768440432.000000,2026-01-14 20:27:12.000
469,1768440432.000000,2026-01-14 20:27:12.000
470,1768440433.000000,2026-01-14 20:27:13.000
471,1768440433.000000,2026-01-14 20:27:13.000
472,1768440433.000000,2026-01-14 20:27:13.000
473,1768440433.000000,2026-01-14 20:27:13.000
474,1768440433.000000,2026-01-14 20:27:13.000
475,1768440433.000000,2026-01-14 20:27:13.000
476,1768440434.000000,2026-01-14 20:27:14.000
477,1768440434.000000,2026-01-14 20:27:14.000
478,1768440434.000000,2026-01-14 20:27:14.000
479,1768440434.000000,2026-01-14 20:27:14.000
480,1768440434.000000,2026-01-14 20:27:14.000
481,1768440434.000000,2026-01-14 20:27:14.000
482,1768440434.000000,2026-01-14 20:27:14.000
483,1768440435.000000,2026-01-14 20:27:15.000
484,1768440435.000000,2026-01-14 20:27:15.000
485,1768440435.000000,2026-01-14 20:27:15.000
486,1768440435.000000,2026-01-14 20:27:15.000
487,1768440435.000000,2026-01-14 20:27:15.000
488,1768440435.000000,2026-01-14 20:27:15.000
489,1768440435.000000,2026-01-14 20:27:15.000
490,1768440436.000000,2026-01-14 20:27:16.000
491,1768440436.000000,2026-01-14 20:27:16.000
492,1768440436.000000,2026-01-14 20:27:16.000
493,1768440436.000000,2026-01-14 20:27:16.000
494,1768440436.000000,2026-01-14 20:27:16.000
495,1768440436.000000,2026-01-14 20:27:16.000
496,1768440437.000000,2026-01-14 20:27:17.000
497,1768440437.000000,2026-01-14 20:27:17.000
498,1768440437.000000,2026-01-14 20:27:17.000
499,1768440437.000000,2026-01-14 20:27:17.000
500,1768440437.000000,2026-01-14 20:27:17.000
501,1768440437.000000,2026-01-14 20:27:17.000
502,1768440437.000000,2026-01-14 20:27:17.000
